0.0,1660399581171,0.1984732824427481
1.0,1660399928626,0.25081788440567065
2.0,1660400275148,0.3107960741548528
3.0,1660400622507,0.3751363140676118
4.0,1660400973580,0.3904034896401309
5.0,1660401330368,0.4122137404580153
6.0,1660401687200,0.42529989094874593
7.0,1660402048745,0.44274809160305345
8.0,1660402409741,0.4580152671755725
9.0,1660402771543,0.48745910577971646
10.0,1660403134410,0.5169029443838604
11.0,1660403497499,0.5430752453653217
12.0,1660403860436,0.5507088331515813
13.0,1660404223770,0.5986913849509269
14.0,1660404586654,0.6205016357688113
15.0,1660404950014,0.6739367502726281
16.0,1660405313407,0.6673936750272628
17.0,1660405676669,0.6990185387131952
18.0,1660406040163,0.732824427480916
19.0,1660406403784,0.7459105779716467
20.0,1660406766859,0.7633587786259542
21.0,1660407129565,0.7917121046892039
22.0,1660407492455,0.787350054525627
23.0,1660407855110,0.8015267175572519
24.0,1660408217732,0.8004362050163577
25.0,1660408580627,0.8396946564885496
26.0,1660408942518,0.8538713195201745
27.0,1660409305465,0.8527808069792803
28.0,1660409668485,0.8724100327153762
29.0,1660410031318,0.8582333696837514
30.0,1660410379475,0.8800436205016358
31.0,1660410724629,0.8767720828789531
32.0,1660411069389,0.8920392584514721
33.0,1660411414096,0.8985823336968375
34.0,1660411758646,0.9040348964013086
35.0,1660412103922,0.9073064340239912
36.0,1660412448685,0.9171210468920392
37.0,1660412793904,0.9236641221374046
38.0,1660413138562,0.920392584514722
39.0,1660413484063,0.9302071973827699
40.0,1660413829532,0.9225736095965104
41.0,1660414174582,0.9334787350054525
42.0,1660414519412,0.9367502726281353
43.0,1660414864245,0.9400218102508179
44.0,1660415213927,0.9312977099236641
45.0,1660415572193,0.9389312977099237
46.0,1660415930350,0.9400218102508179
47.0,1660416288374,0.9541984732824428
48.0,1660416645880,0.9487459105779716
49.0,1660417002947,0.9476553980370774
50.0,1660417359680,0.95092693565976
51.0,1660417715961,0.9531079607415486
52.0,1660418072780,0.9432933478735005
53.0,1660418429422,0.9531079607415486
54.0,1660418784992,0.9476553980370774
55.0,1660419139993,0.9618320610687023
56.0,1660419492668,0.9520174482006543
57.0,1660419846455,0.9541984732824428
58.0,1660420202057,0.9563794983642312
59.0,1660420556972,0.9520174482006543
60.0,1660420905627,0.960741548527808
61.0,1660421246710,0.9476553980370774
62.0,1660421588583,0.9683751363140676
63.0,1660421929274,0.960741548527808
64.0,1660422270211,0.9683751363140676
65.0,1660422611112,0.965103598691385
66.0,1660422953945,0.9661941112322792
67.0,1660423296226,0.9792802617230099
68.0,1660423642051,0.9672846237731734
69.0,1660423988494,0.9672846237731734
70.0,1660424334036,0.9640130861504908
71.0,1660424680374,0.9629225736095965
72.0,1660425028072,0.9618320610687023
73.0,1660425375134,0.9749182115594329
74.0,1660425722422,0.9672846237731734
75.0,1660426070730,0.9727371864776445
76.0,1660426417962,0.9738276990185387
77.0,1660426764786,0.9749182115594329
78.0,1660427112145,0.965103598691385
79.0,1660427459410,0.9738276990185387
80.0,1660427806591,0.9716466739367503
81.0,1660428154990,0.9738276990185387
82.0,1660428502482,0.9749182115594329
83.0,1660428851463,0.9781897491821155
84.0,1660429197612,0.9803707742639041
85.0,1660429545623,0.9749182115594329
86.0,1660429890986,0.9738276990185387
87.0,1660430238301,0.9716466739367503
88.0,1660430587030,0.9770992366412213
89.0,1660430938648,0.9836423118865867
90.0,1660431299221,0.9770992366412213
91.0,1660431659971,0.9770992366412213
92.0,1660432019704,0.9814612868047983
93.0,1660432376296,0.9760087241003271
94.0,1660432731925,0.9847328244274809
95.0,1660433091294,0.9814612868047983
96.0,1660433453319,0.9792802617230099
97.0,1660433809513,0.9760087241003271
98.0,1660434165040,0.9825517993456925
99.0,1660434524385,0.9858233369683751
100.0,1660434885660,0.9836423118865867
101.0,1660435246768,0.9825517993456925
102.0,1660435607879,0.9792802617230099
103.0,1660435968494,0.9792802617230099
104.0,1660436330184,0.9825517993456925
105.0,1660436691426,0.9836423118865867
106.0,1660437053401,0.9792802617230099
107.0,1660437415234,0.9738276990185387
108.0,1660437772565,0.9781897491821155
109.0,1660438128594,0.9814612868047983
110.0,1660438483755,0.9803707742639041
111.0,1660438838756,0.9749182115594329
112.0,1660439193848,0.9880043620501636
113.0,1660439549716,0.9825517993456925
114.0,1660439904154,0.9803707742639041
115.0,1660440259170,0.9858233369683751
116.0,1660440614506,0.9890948745910578
117.0,1660440969560,0.9858233369683751
118.0,1660441324484,0.9814612868047983
119.0,1660441680210,0.9847328244274809
120.0,1660442035498,0.9847328244274809
121.0,1660442391135,0.9803707742639041
122.0,1660442747069,0.9858233369683751
123.0,1660443103490,0.9880043620501636
124.0,1660443456997,0.9825517993456925
125.0,1660443810882,0.9803707742639041
126.0,1660444164569,0.990185387131952
127.0,1660444518314,0.9869138495092693
128.0,1660444872065,0.9858233369683751
129.0,1660445225760,0.9858233369683751
130.0,1660445579741,0.9890948745910578
131.0,1660445933186,0.9912758996728462
132.0,1660446286619,0.9890948745910578
133.0,1660446640341,0.990185387131952
134.0,1660446994012,0.9934569247546347
135.0,1660447346992,0.9858233369683751
136.0,1660447700080,0.9890948745910578
137.0,1660448053832,0.9880043620501636
138.0,1660448407257,0.9858233369683751
139.0,1660448761625,0.9890948745910578
140.0,1660449115201,0.9890948745910578
141.0,1660449470813,0.990185387131952
142.0,1660449824120,0.9890948745910578
143.0,1660450177613,0.9912758996728462
144.0,1660450531252,0.990185387131952
145.0,1660450885135,0.9880043620501636
146.0,1660451239460,0.9923664122137404
147.0,1660451592885,0.9869138495092693
148.0,1660451946308,0.990185387131952
149.0,1660452302114,0.9912758996728462
150.0,1660452659067,0.990185387131952
151.0,1660453015663,0.990185387131952
152.0,1660453371787,0.990185387131952
153.0,1660453728090,0.9869138495092693
154.0,1660454084317,0.9890948745910578
155.0,1660454440521,0.9945474372955289
156.0,1660454797006,0.9869138495092693
157.0,1660455154471,0.990185387131952
158.0,1660455511963,0.9912758996728462
159.0,1660455870861,0.9869138495092693
160.0,1660456229570,0.9869138495092693
161.0,1660456587280,0.9890948745910578
162.0,1660456942957,0.9869138495092693
163.0,1660457301202,0.9923664122137404
164.0,1660457658144,0.9945474372955289
165.0,1660458016270,0.990185387131952
166.0,1660458373269,0.9945474372955289
167.0,1660458730667,0.9923664122137404
168.0,1660459087962,0.9945474372955289
169.0,1660459445943,0.9956379498364231
170.0,1660459800425,0.9912758996728462
171.0,1660460154502,0.9934569247546347
172.0,1660460511583,0.9880043620501636
173.0,1660460868654,0.990185387131952
174.0,1660461226628,0.9923664122137404
175.0,1660461583197,0.9912758996728462
176.0,1660461937639,0.9934569247546347
177.0,1660462291597,0.9912758996728462
178.0,1660462650914,0.9912758996728462
179.0,1660463008987,0.9912758996728462
180.0,1660463367211,0.9934569247546347
181.0,1660463725429,0.9912758996728462
182.0,1660464085498,0.990185387131952
183.0,1660464443219,0.9945474372955289
184.0,1660464800945,0.9880043620501636
185.0,1660465159442,0.9923664122137404
186.0,1660465517859,0.9934569247546347
187.0,1660465874898,0.990185387131952
188.0,1660466233027,0.9923664122137404
189.0,1660466591443,0.9945474372955289
190.0,1660466945684,0.990185387131952
191.0,1660467300792,0.990185387131952
192.0,1660467655212,0.9934569247546347
193.0,1660468010583,0.9923664122137404
194.0,1660468365560,0.9945474372955289
195.0,1660468721064,0.9912758996728462
196.0,1660469076194,0.9956379498364231
197.0,1660469431086,0.9923664122137404
198.0,1660469785349,0.990185387131952
199.0,1660470139240,0.9912758996728462
